Date,Language,Title,Quote,Reflection Text,Reference
2025-12-02,french,SÉRÉNITÉ,Ayant connu un réveil spirituel comme résultat de ces Étapes...,"En continuant d’assister aux réunions et de mettre en pratique les Étapes, quelque chose a commencé à se produire en moi. J’étais troublé parce que je ne savais pas trop ce que je ressentais ; puis, je me suis rendu compte que j’étais en train de connaître la sérénité. Mais d’où me venait cette sensation agréable ? J’ai compris qu’elle était le « résultat des Étapes ». Le programme des Douze Étapes n’est pas toujours facile, mais je devais bien admettre que ma sérénité venait de sa mise en pratique. En appliquant ses principes à toutes mes activités et en les transposant dans tous les domaines de ma vie, je constate aujourd’hui que je suis en contact avec Dieu, avec les autres et avec moimême. Le réveil spirituel qui me vient de la mise en pratique des Étapes, c’est la conscience de ne plus être seul.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 121"
2025-12-02,spanish,SERENIDAD,"Habiendo obtenido un despertar espiritual como resultado de estos pasos, …","Según continuaba asistiendo a las reuniones y practicando los Pasos, algo empezó a sucederme. Me sentía confuso porque no estaba seguro de lo que estaba sintiendo, y entonces me di cuenta de que estaba experimentando la serenidad. Era una sensación agradable, pero, ¿de dónde venía? Luego me di cuenta de que venía “…como resultado de estos pasos”. Puede que el programa no sea siempre fácil de practicar, pero yo tuve que reconocer que mi serenidad me había llegado después de practicar los Pasos. Según trabajo los Pasos en todo lo que hago, practicando estos principios en todos mis asuntos, me encuentro despierto ante Dios, ante otros y ante mí mismo. El despertar espiritual que yo he disfrutado como resultado de practicar los Pasos es la conciencia de que ya no estoy solo.","DOCE PASOS Y DOCE TRADICIONES, p. 104"
2025-12-03,english,IN ALL OUR AFFAIRS,". . . we tried to carry this message to alcoholics, and to practice these principles in all our affairs.","I find that carrying the message of recovery to other alcoholics is easy because it helps me to stay sober and it provides me with a sense of well-being about my own recovery. The hard part is practicing these principles in all my affairs. It is important that I share the benefits I receive from A.A., especially at home. Doesn't my family deserve the same patience, tolerance and understanding I so readily give to the alcoholic? When reviewing my day I try to ask, ""Did I have a chance to be a friend today and miss it?"" ""Did I have a chance to rise above a nasty situation and avoid it?"" ""Did I have a chance to say 'I'm sorry,' and refuse to?""","TWELVE STEPS AND TWELVE TRADITIONS, p. 106"
2025-12-03,french,DANS TOUS LES DOMAINES,... nous avons alors essayé de transmettre ce message à d’autres alcooliques et de mettre en pratique ces principes dans tous les domaines de notre vie.,"Je trouve qu’il est facile de transmettre le message à d’autres alcooliques, car cela m’aide à rester abstinent et à me sentir bien dans mon rétablissement. La partie la plus dure de cette Étape, c’est de mettre en pratique ces principes dans tous les domaines de ma vie. Il est important que je partage tout ce que je retire des AA, surtout à la maison. Mafamille n’a-t-elle pas droit à autant de patience, de tolérance et de compréhension que l’alcoolique que je m’empresse d’aider ? Quand je passe en revue ma journée, j’essaie de me demander : « Aije aujourd’hui raté l’occasion d’être un ami pour quelqu’un ? Ai-je raté l’occasion de surmonter une situation déplaisante ? Ai-je raté l’occasion de m’excuser ?","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 121"
2025-12-03,spanish,EN TODOS NUESTROS ASUNTOS,… tratamos de llevar este mensaje a los alcohólicos y de practicar estos principios en todos nuestros asuntos.,"Me resulta fácil llevar el mensaje de recuperación a otros alcohólicos, porque esto me ayuda a mantenerme sobrio y me da una sensación de bienestar respecto a mi propia recuperación. Lo difícil está en practicar estos principios en todos mis asuntos. Es importante que comparta los beneficios que recibo de A.A., especialmente en el hogar. ¿No merece mi familia la misma paciencia, tolerancia y comprensión que tan gustosamente le doy al alcohólico? Al repasar mi día trato de preguntarme, “¿tuve la oportunidad de ser amigo y la perdí?” “¿Tuve hoy la oportunidad de estar por encima de una situación desagradable y la evité?” “¿Tuve la oportunidad de decir ‘lo lamento’ y rehusé decirlo?”","DOCE PASOS Y DOCE TRADICIONES, p. 104"
2025-12-04,english,INTO ACTION,"A.A. is more than a set of principles; it is a society of alcoholics in action. We must carry the message, else we ourselves can wither and those who haven't been given the truth may die.","I desperately wanted to live, but if I was to succeed, I had to become active in our God-given program. I joined what became my group, where I opened the hall, made coffee, and cleaned up. I had been sober about three months when an oldtimer told me I was doing Twelfth-Step work. What a satisfying realization that was! I felt I was really accomplishing something. God had given me a second chance, A.A. had shown me the way, and these gifts were not only free—they were also priceless! Now the joy of seeing newcomers grow reminds me of where I have come from, where I am now, and the limitless possibilities that lie ahead. I need to attend meetings because they recharge my batteries so that I have light when it's needed. I'm still a beginner in service work, but already I am receiving more than I'm giving. I can't keep it unless I give it away. I am responsible when another reaches out for help. I want to be there—sober.","AS BILL SEES IT, p. 13"
2025-12-04,french,À L’ŒUVRE,"Il y a plus, chez les AA, qu’un ensemble de principes ; il s’agit d’une association d’alcooliques engagés dans l’action. Nous devons transmettre le message si nous ne voulons pas dépérir nous-mêmes ou laisser mourir ceux qui n’ont pas connu la vérité.","Je voulais désespérément vivre, mais pour cela je devais appliquer ce programme que nous a donné Dieu. Je me suis joint à un groupe, j’ouvrais la salle, je préparais le café et je nettoyais après les réunions. J’étais abstinent depuis environ trois mois lorsqu’un ancien membre m’a dit que je faisais de la Douzième Étape. Quelle découverte réconfortante ! J’avais le sentiment d’être vraiment en train d’accomplir quelque chose. Dieu m’avait donné une chance et les AA m’avaient montré la voie, deux cadeaux non seulement gratuits, mais inestimables ! Quand je vois avec plaisir un nouveau se rétablir, je me rappelle d’où je viens et où j’en suis maintenant, et je songe aux possibilités sans fin qui m’attendent. Je dois assister à des réunions pour recharger mes batteries afin de ne pas manquer de lumières quand j’en aurai besoin. Je ne suis toujours qu’un débutant dans les services, mais j’ai déjà commencé à recevoir plus que je ne donne. Je ne peux rien conserver de tout cela à moins de le redonner. C’est moi qui suis responsable quand quelqu’un tend la main ; je veux être là, abstinent.","RÉFLEXIONS DE BILL, P. 13"
2025-12-04,spanish,EN ACCIÓN,"A.A. es algo más que un conjunto de principios; es una sociedad de alcohólicos en acción. Debemos llevar el mensaje, pues, de no hacerlo, nosotros mismos podemos marchitarnos y aquellos a quienes no se les ha comunicado la verdad, pueden perecer.","Yo tenía un deseo desesperado de vivir, pero si iba a lograrlo, tenía que participar activamente en nuestro programa. Me uní a lo que se convertiría en mi grupo, donde abría el local, hacía el café y me ocupaba de la limpieza. Llevaba sobrio tres meses cuando un veterano me dijo que yo estaba haciendo trabajo de Paso Doce. ¡Qué satisfactorio fue saberlo! Sentí que realmente estaba logrando algo. Dios me había dado una segunda oportunidad, A.A. me había enseñado el camino y estos dones eran no sólo gratuitos sino inapreciables. La alegría de ver desarrollarse a los recién llegados me recuerda de dónde vine, dónde estoy y las ilimitadas posibilidades que tengo por delante. Tengo que asistir a las reuniones porque en ellas recargo mis baterías para tener luz cuando la necesite. Soy un principiante en el servicio, pero ya estoy recibiendo más de lo que doy. No puedo conservarlo a menos que lo dé a otros. Yo soy responsable cuando otro pide ayuda. Yo quiero estar allí — sobrio.","COMO LO VE BILL, p. 13"
2025-12-05,english,A NEW STATE OF CONSCIOUSNESS,He has been granted a gift which amounts to a new state of consciousness and being.,"Many of us in A.A. puzzle over what is a spiritual awakening. I tended to look for a miracle, something dramatic and earth-shattering. But what usually happens is that a sense of well-being, a feeling of peace, transforms us into a new level of awareness. That's what happened to me. My insanity and inner turmoil disappeared and I entered into a new dimension of hope, love and peace. I think the degree to which I continue to experience this new dimension is in direct proportion to the sincerity, depth and devotion with which I practice the Twelve Steps of A.A.","TWELVE STEPS AND TWELVE TRADITIONS, p. 107"
2025-12-05,french,UN NOUVEL ÉTAT DE CONSCIENCE,Elle a reçu un don qui équivaut à un nouvel état de conscience et à une nouvelle façon d’être.,"Beaucoup d’entre nous, Alcooliques anonymes, se demandent ce qu’est un réveil spirituel. J’avais tendance à attendre un miracle, quelque chose de spectaculaire comme un tremblement de terre. Il se produit plutôt d’habitude une sensation de bien-être et de paix qui nous porte à un autre niveau de conscience. C’est ce qui m’est arrivé. Ma folie et mon agitation intérieure ont disparu, et je suis entré dans une nouvelle dimension, celle de l’espoir, de l’amour et de la paix. Je crois que mes chances de me maintenir dans cette nouvelle dimension seront directement proportionnelles à la sincérité, au sérieux et au dévouement que je mettrai dans la pratique des Douze Étapes des AA.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 122"
2025-12-05,spanish,UN NUEVO ESTADO DE CONCIENCIA,Se le ha concedido un don que le produce un nuevo estado de conciencia y una nueva forma de ser.,"Para muchos de nosotros en A.A. el despertar espiritual puede ser algo enigmático. Yo tenía la tendencia a esperar un milagro, algo dramático y espectacular. Pero lo que generalmente sucede es que una sensación de bienestar, un sentimiento de paz nos traslada a un nuevo nivel de conciencia. Eso es lo que me sucedió a mí. Mi locura y mi inquietud interior desaparecieron y entré en una nueva dimensión de esperanza, amor y paz. Creo que el grado en que sigo experimentando esta nueva dimensión está en proporción directa con la sinceridad, profundidad y devoción con las que practique los Doce Pasos de A.A.","DOCE PASOS Y DOCE TRADICIONES, p. 105"
2025-12-06,english,WHEN THE CHIPS ARE DOWN,"When we developed still more, we discovered the best possible source of emotional stability to be God Himself. We found that dependence upon His perfect justice, forgiveness, and love was healthy, and that it would work where nothing else would. If we really depended upon God, we couldn't very well play God to our fellows nor would we feel the urge wholly to rely on human protection and care.","It has been my experience that, when all human resources appear to have failed, there is always One who will never desert me. Moreover, He is always there to share my joy, to steer me down the right path, and to confide in when no one else will do. While my well-being and happiness can be added to, or diminished, by human efforts, only God can provide the loving nourishment upon which I depend for my daily spiritual health.","TWELVE STEPS AND TWELVE TRADITIONS, p. 116"
2025-12-06,french,QUAND LES DÉS SONT JETÉS,"Un peu plus loin dans notre progression, nous avons découvert que Dieu lui-même était la plus grande source de stabilité émotive. Nous avons compris qu’il était salutaire de nous en remettre à Sa justice, à Son pardon et à Son amour sans limite ; ce recours serait toujours efficace quand tous les autres auraient échoué. Si nous comptions vraiment sur Dieu, il n’était plus guère possible de jouer le rôle de Dieu envers notre prochain, et il n’y aurait plus cette irrésistible tendance à compter entièrement sur la protection et l’attention humaines.","L’expérience m’a appris que, lorsque toutes les ressources humaines sembleront avoir disparu, il en est une qui ne m’abandonnera jamais. De plus, Dieu sera toujours là pour partager ma joie, me remettre sur la bonne voie ou m’écouter, quand personne d’autre ne pourra le faire. Alors que d’autres humains peuvent accroître ou réduire mon bien-être et mon bonheur, Dieu seul peut me procurer la nourriture d’amour dont dépend chaque jour ma santé spirituelle.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 133"
2025-12-06,spanish,CUANDO PIERDO LAS ESPERANZAS,"Al desarrollarnos aun más, descubrimos que la mejor fuente posible de estabilidad emocional era el mismo Dios. Vimos que la dependencia de Su perfecta justicia, perdón y amor era saludable, y que funcionaría cuando todo lo demás nos fallara. Si realmente dependíamos de Dios, no nos sería posible hacer el papel de Dios con nuestros compañeros, ni sentiríamos el deseo urgente de depender totalmente de la protección y cuidado humanos.","Mi experiencia ha sido que, cuando todos los recursos humanos parecen haber fallado, siempre hay Uno que nunca me desampara. Aun más, Él siempre está ahí para compartir mi alegría, para enseñarme el buen camino y para confiarme a Él cuando no hay nadie más. Mientras que los esfuerzos humanos pueden aumentar o disminuir mi bienestar y felicidad, sólo Dios puede proveerme el amoroso alimento del cual depende mi salud espiritual diaria.","DOCE PASOS Y DOCE TRADICIONES, p. 114"
2025-12-07,english,TRUE AMBITION,True ambition is not what we thought it was. True ambition is the deep desire to live usefully and walk humbly under the grace of God.,"During my drinking years, my one and only concern was to have my fellow man think highly of me. My ambition in everything I did was to have the power to be at the top. My inner self kept telling me something else but I couldn't accept it. I didn't even allow myself to realize that I wore a mask continually. Finally, when the mask came off and I cried out to the only God I could conceive, the Fellowship of A.A., my group and the Twelve Steps were there. I learned how to change resentments into acceptance, fear into hope and anger into love. I have learned also, through loving without undue expectations, through sharing my concerns and caring for my fellow man, that each day can be joyous and fruitful. I begin and end my day with thanks to God, who has so generously shed His grace on me.","TWELVE STEPS AND TWELVE TRADITIONS, pp. 124-25"
2025-12-07,french,LA VRAIE AMBITION,"L’ambition véritable n’est pas ce que nous pensions. L’ambition véritable, c’est le désir d’être utile dans la vie et de marcher avec humilité sous le regard bienveillant de Dieu.","À l’époque où je buvais, ma seule et unique préoccupation était de m’assurer que mes semblables avaient une haute opinion de moi. Dans tout ce que je faisais, mon ambition était d’avoir le pouvoir d’occuper le sommet. Dans mon for intérieur se faisait entendre une autre voix, mais je ne voulais pas l’écouter. Je ne me permettais même pas de m’avouer que je portais un masque en tout temps. Quand enfin le masque est tombé et que j’ai crié vers le seul Dieu que je pouvais concevoir, le mouvement des AA, mon groupe et les Douze Étapes étaient là qui m’attendaient. J’ai appris à transformer la rancune en tolérance, la peur en espoir et la colère en amour. En aimant sans condition, en partageant mes préoccupations et en m’occupant de mon prochain, j’ai aussi appris que chaque jour pouvait être joyeux et fructueux. Je commence et finis ma journée en remerciant Dieu de m’avoir si généreusement couvert de sa grâce.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 143"
2025-12-07,spanish,VERDADERA AMBICIÓN,La verdadera ambición es el profundo deseo de vivir útilmente y de andar humildemente bajo la gracia de Dios.,"Durante mis años de bebedor, mi única preocupación era la de que todos mis prójimos tuvieran un alto concepto de mí. Mi ambición en todo lo que hacía era tener el poder de estar en la cima. Mi ser interior me decía otra cosa, pero yo no podía aceptarlo. Ni siquiera me permitía darme cuenta de que continuamente usaba una máscara. Finalmente, cuando la máscara se cayó y yo grité al único Dios que podía concebir, la Comunidad de A.A., mi grupo y los Doce Pasos de A.A. estaban allí. Aprendí a transformar los resentimientos en aceptación, el temor en esperanza y la ira en amor. Además, me he dado cuenta de que, amando sin indebidas esperanzas, compartiendo mi interés y mi preocupación por mis compañeros, cada día puede ser alegre y fructífero. Yo empiezo y termino cada día dando gracias a Dios, quien tan generosamente ha vertido Su gracia en mí.","DOCE PASOS Y DOCE TRADICIONES, p. 122"
2025-12-08,english,SERVICE,"Life will take on new meaning. To watch people recover, to see them help others, to watch loneliness vanish, to see a fellowship grow up about you, to have a host of friends—this is an experience you must not miss. . . . Frequent contact with newcomers and with each other is the bright spot of our lives.","It is through service that the greatest rewards are to be found. But to be in a position of offering true, useful and effective service to others, I must first work on myself. This means that I have to abandon myself to God, admitting my faults and clearing away the wreckage of my past. Work on myself has taught me how to find the necessary peace and serenity to successfully merge inspiration and experience. I have learned how to be, in the truest sense, an open channel of sobriety.","ALCOHOLICS ANONYMOUS, p. 89"
2025-12-08,french,LE SERVICE,"Vous trouverez un sens nouveau à la vie. Voir des gens se rétablir et apporter de l’aide aux autres, ne plus connaître la solitude, voir grandir un groupe autour de vous, avoir une foule d’amis, voilà une expérience à ne pas manquer... Le contact fréquent avec les nouveaux et les autres, c’est ce qui illumine notre vie.","C’est dans les services que se trouvent les plus belles récompenses. Cependant, afin de pouvoir être vraiment utile et efficace au service des autres, je dois d’abord m’occuper de moi-même. Pour ça, je dois m’abandonner à Dieu, admettre mes fautes et déblayer les ruines du passé. En travaillant ainsi sur moi-même, j’ai appris à trouver la paix et la sérénité qu’il faut pour bien doser inspiration et expérience. J’ai appris à devenir, au vrai sens du terme, une voie vers la sobriété.","LES ALCOOLIQUES ANONYMES, P. 101"
2025-12-08,spanish,SERVICIO,"La vida tendrá un nuevo significado. Ver a las personas recuperarse, verlas ayudar a otras, ver cómo desaparece la soledad, ver una comunidad desarrollarse a tu alrededor, tener una multitud de amigos","En el servicio se encuentran las mayores recompensas. Pero para estar en condiciones de poder ofrecer un verdadero, útil y eficaz servicio a otros, primero tengo que trabajar en mí mismo. Esto significa que tengo que ponerme en las manos de Dios, admitir mis faltas y limpiar los escombros de mi pasado. El trabajo conmigo mismo me ha enseñado a encontrar la paz y la serenidad necesarias para combinar con éxito la inspiración y la experiencia. He aprendido a ser, en el verdadero sentido, un conducto abierto de sobriedad.",— esta es una experiencia que no debes perderte… El contacto frecuente con recién llegados y entre unos y otros es la alegría de nuestras vidas.
2025-12-09,english,LOVE WITH NO PRICE TAG,"When the Twelfth Step is seen in its full implication, it is really talking about the kind of love that has no price tag on it.","In order for me to start working the Twelfth Step, I had to work on sincerity and honesty, and to learn to act with humility. Carrying the message is a gift of myself, no matter how many years of sobriety I may have accumulated. My dreams can become reality. I solidify my sobriety by sharing what I have received freely. As I look back to that time when I began my recovery, there was already a seed of hope that I could help another drunk pull himself out of his alcoholic mire. My wish to help another drunk is the key to my spiritual health. But I never forget that God acts through me. I am only His instrument.","TWELVE STEPS AND TWELVE TRADITIONS, p. 106"
2025-12-09,french,L’AMOUR GRATUIT,"Vue dans toute sa portée, la Douzième Étape nous parle vraiment de cette sorte d’amour qui n’a pas de prix.","Avant d’aborder la Douzième Étape, j’ai dû apprendre la sincérité, l’honnêteté et l’humilité. Transmettre le message, c’est faire don de soi-même, peu importe le nombre d’années d’abstinence. Mes rêves peuvent devenir réalité. Je consolide ma sobriété en partageant ce que j’ai reçu gratuitement. Quand je regarde mes premiers pas de rétablissement, je vois déjà en germe l’espoir d’aider un jour un autre alcoolique à se sortir de son bourbier. Mon désir d’aider un autre alcoolique est la clé de ma santé spirituelle. Mais je ne dois pas oublier que c’est Dieu qui travaille par mon intermédiaire ; je ne suis que son instrument.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 121"
2025-12-09,spanish,AMOR SIN PRECIO,"Cuando se aprecian todas las implicaciones del Paso Doce, se ve que, en realidad, nos habla de la clase de amor al que no se puede poner precio.","Para empezar a practicar el Paso Doce, yo tenía que trabajar en mi sinceridad, en mi honestidad y aprender a actuar con humildad. Llevar el mensaje es un don de mí mismo, no importa cuántos años de sobriedad pueda haber acumulado. Mis sueños pueden hacerse realidad. Refuerzo mi sobriedad compartiendo lo que he recibido libremente. Al reflexionar sobre la época en que empezó mi recuperación, ya había una semilla de esperanza de que podría ayudar a otro borracho a liberarse de su fango alcohólico. Mi deseo de ayudar a otro borracho es la clave de mi salud espiritual. Pero nunca olvido que Dios actúa a través mío. Soy solamente su instrumento.","DOCE PASOS Y DOCE TRADICIONES, p. 104"
2025-12-10,english,CARRYING THE MESSAGE,"Now, what about the rest of the Twelfth Step? The wonderful energy it releases and the eager action by which it carries our message to the next suffering alcoholic and which finally translates the Twelve Steps into action upon all our affairs is the payoff, the magnificent reality, of Alcoholics Anonymous.","To renounce the alcoholic world is not to abandon it, but to act upon principles I have come to love and cherish, and to restore in others who still suffer the serenity I have come to know. When I am truly committed to this purpose, it matters little what clothes I wear or how I make a living. My task is to carry the message, and to lead by example, not design.","TWELVE STEPS AND TWELVE TRADITIONS, p. 109"
2025-12-10,french,TRANSMETTRE LE MESSAGE,"Qu’en est-il, maintenant, du reste de la Douzième Étape ? L’énergie formidable qui s’en dégage et qui se transforme en élan empressé de transmettre son message à d’autres alcooliques qui souffrent encore, et qui traduit ainsi en actions les Douze Étapes dans tous les domaines de notre vie, est la récompense et la magnifique réalité des Alcooliques anonymes.","Renoncer au monde des alcooliques, ce n’est pas l’abandonner ; c’est agir selon des principes que j’ai appris à aimer et à chérir, pour aider ceux qui souffrent encore à recouvrer la sérénité que je connais maintenant. Quand je poursuis vraiment cet objectif, les vêtements que je porte et ma façon de gagner ma vie importent peu. Ma tâche est de transmettre le message et de donner l’exemple, non de prêcher.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 125"
2025-12-10,spanish,LLEVAR EL MENSAJE,"Contemplemos ahora el resto del Paso Doce. La maravillosa energía que libera y la ávida acción con la que lleva nuestro mensaje al alcohólico que aún sufre, y que acaba por convertir los Doce Pasos en acción en todos los asuntos de nuestra vida, es el gran beneficio, la realidad magnífica, de Alcohólicos Anónimos.","Renunciar al mundo alcohólico no es abandonarlo, sino más bien actuar bajo principios que he llegado a amar y valorar y a devolver a otros que aún sufren, la serenidad que yo he llegado a conocer. Cuando estoy verdaderamente dedicado a este propósito, importa poco qué ropas lleve o cómo me gane la vida. Mi tarea es llevar el mensaje y guiar por el ejemplo, no por precepto.","DOCE PASOS Y DOCE TRADICIONES, p. 107"
2025-12-11,english,"""A GENUINE HUMILITY""",. . . we are actually to practice a genuine humility. This is to the end that our great blessings may never spoil us; that we shall forever live in thankful contemplation of Him who presides over us all.,"Experience has taught me that my alcoholic personality tends to be grandiose. While having seemingly good intentions, I can go off on tangents in pursuit of my ""causes."" My ego takes over and I lose sight of my primary purpose. I may even take credit for God's handiwork in my life. Such an overstated feeling of my own importance is dangerous to my sobriety and could cause great harm to A.A. as a whole.","TWELVE STEPS AND TWELVE TRADITIONS, p. 192"
2025-12-11,french,« UNE HUMILITÉ VRAIE »,"... nous devons pratiquer une humilité véritable. Ceci afin que les grâces reçues ne nous déforment jamais, et pour que nous puissions vivre pour toujours dans la plus profonde gratitude envers Celui qui est le maître de notre destinée.","L’expérience m’enseigne que ma personnalité alcoolique tend à être pédante. Sous le couvert d’apparentes bonnes intentions, je peux me lancer dans des digressions, à la poursuite de mes « causes ». Mon ego prend le dessus et je perds de vue mon objectif fondamental. Il peut même m’arriver de m’attribuer tout le mérite de l’œuvre de Dieu dans ma vie. Un sentiment aussi exagéré de ma propre importance est dangereux pour ma sobriété et pourrait causer beaucoup de tort au mouvement tout entier.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 220"
2025-12-11,spanish,“UNA VERDADERA HUMILDAD”,… debemos practicar una verdadera humildad. Todo esto a fin de que las bendiciones que conocemos no nos estropeen; y que vivamos en contemplación constante y agradecida de Él que preside sobre todos nosotros.,"La experiencia me ha enseñado que mi personalidad alcohólica tiene tendencia hacia la grandiosidad. Aparentemente con buenas intenciones, puedo salirme por la tangente al perseguir mis “causas”. Mi ego toma el mando y pierdo de vista mi propósito primordial. Puede que incluso me atribuya el mérito por las obras de Dios en mi vida. Tal sentimiento exagerado de mi propia importancia es peligroso para mi sobriedad y puede causar un grave daño a A.A. como un todo.","DOCE PASOS Y DOCE TRADICIONES, p. 187"
2025-12-12,english,A COMMON SOLUTION,"The tremendous fact for every one of us is that we have discovered a common solution. We have a way out on which we can absolutely agree, and upon which we can join in brotherly and harmonious action. This is the great news this book carries to those who suffer from alcoholism.","The most far-reaching Twelfth Step work was the publication of our Big Book, Alcoholics Anonymous. Few can equal that book for carrying the message. My idea is to get out of myself and simply do what I can. Even if I haven't been asked to sponsor and my phone rarely rings, I am still able to do Twelfth Step work. I get involved in ""brotherly and harmonious action."" At meetings I show up early to greet people and to help set up, and to share my experience, strength and hope. I also do what I can with service work. My Higher Power gives me exactly what He wants me to do at any given point in my recovery and, if I let Him, my willingness will bring Twelfth Step work automatically.","ALCOHOLICS ANONYMOUS, p. 17"
2025-12-12,french,UNE SOLUTION COMMUNE,"Ce qu’il y a d’extraordinaire pour chacun de nous, c’est que nous avons découvert une solution commune. Nous avons une façon de nous en sortir sur laquelle nous sommes absolument d’accord et qui nous unit dans une action amicale et harmonieuse. C’est là la grande nouvelle que ce livre annonce à ceux qui souffrent d’alcoolisme.","Le plus important travail, dans le cadre de la Douzième Étape, a été la publication de notre Gros Livre, Les Alcooliques anonymes. Peu de membrespeuvent transmettre le message à autant de personnes que ce livre. Pour ma part, je dois m’oublier moi-même et faire mon possible. Même si personne ne m’a demandé d’être son parrain et que mon téléphone ne sonne pas souvent, je peux toujours pratiquer la Douzième Étape en réalisant « action amicale et harmonieuse ». Je me présente tôt aux réunions pour accueillir les gens et aider à préparer la salle, et je partage mon expérience, ma force et mon espoir. Je fais aussi de mon mieux dans les services. Ma Puissance supérieure m’indique exactement ce que je dois faire à tout moment de mon rétablissement. Si je la laisse agir, ma bonne volonté me permettra automatiquement de pratiquer la Douzième Étape.","LES ALCOOLIQUES ANONYMES, P. 20-21"
2025-12-12,spanish,UNA SOLUCIÓN COMÚN,"El hecho tremendo para cada uno de nosotros es que hemos descubierto una solución común. Tenemos una salida en la que podemos estar completamente de acuerdo, y a través de la cual podemos incorporarnos a la acción fraternal y armoniosa. Esta es la gran noticia, la buena nueva que este libro lleva a los que padecen del alcoholismo.","El Trabajo de Paso Doce de mayor envergadura fue la publicación de nuestro Libro Grande, Alcohólicos Anónimos. Para llevar el mensaje pocos pueden igualar a este libro. Mi idea es salirme de mí mismo y simplemente hacer lo que pueda. Aunque no se me haya pedido apadrinar a nadie y mi teléfono suene muy rara vez, todavía puedo hacer el trabajo de Paso Doce. Participo en “acción fraternal y armoniosa”. Llego siempre temprano a las reuniones para recibir a la gente y ayudar a preparar la sala y compartir mi experiencia, fortaleza y esperanza. También hago lo que puedo en el servicio. Mi Poder Superior me da exactamente lo que Él quiere que haga en cualquier etapa de mi recuperación y, si se lo permito, mi buena disposición me traerá el trabajo del Paso Doce automáticamente.","ALCOHÓLICOS ANÓNIMOS, p. 17"
2025-12-13,english,THINKING OF OTHERS,"Our very lives, as ex-problem drinkers, depend upon our constant thought of others and how we may help meet their needs.","Thinking of others has never come easily to me. Even when I try to work the A.A. program, I'm prone to thinking, ""How do I feel today. Am I happy, joyous and free?""","ALCOHOLICS ANONYMOUS, p. 20"
2025-12-13,french,PENSER AUX AUTRES,"Notre vie même, parce que nous sommes des exbuveurs, dépend de notre souci constant des autres et de la façon dont nous pouvons leur venir en aide.","Il ne m’a jamais été facile de penser aux autres. Même en mettant le programme en pratique, je me pose des questions telles que : « Comment est-ce que je me sens, aujourd’hui ? Suis-je heureux, joyeux et libre ? »","LES ALCOOLIQUES ANONYMES, P. 23"
2025-12-13,spanish,PENSAR EN OTROS,"Nuestras mismas vidas, como ex bebedores problema que somos, dependen de nuestra constante preocupación por otros y de la manera en que podamos satisfacer sus necesidades.","Nunca me ha resultado fácil pensar en otros. Aun cuando trato de practicar el programa de A.A., siempre soy propenso a pensar, “¿Cómo me encuentro hoy? ¿Me siento feliz, alegre y libre?”","ALCOHÓLICOS ANÓNIMOS, p. 19-20"
2025-12-14,english,REACHING OUT,"ALCOHOLICS ANONYMOUS, p. 95","When I come into contact with a newcomer, do I have a tendency to look at him from my perceived angle of success in A.A.? Do I compare him with the large number of acquaintances I have made in the Fellowship? Do I point out to him in a magisterial way the voice of A.A.? What is my real attitude toward him? I must examine myself whenever I meet a newcomer to make sure that I am carrying the message with simplicity, humility and generosity. The one who still suffers from the terrible disease of alcoholism must find in me a friend who will allow him to get to know the A.A. way, because I had such a friend when I arrived in A.A. Today it is my turn to hold out my hand, with love, to my sister or brother alcoholic, and to show her or him the way to happiness.",
2025-12-14,french,TENDRE LA MAIN,"LES ALCOOLIQUES ANONYMES, P. 108",Ne parlez jamais à un alcoolique du haut de votre grandeur morale ou spirituelle ; contentez-vous de lui présenter les outils spirituels pour qu’il les examine. Démontrez-lui comment ils vous ont servi.,
2025-12-14,spanish,LLEGAR AL ALCOHÓLICO,"ALCOHÓLICOS ANÓNIMOS, p. 95",Nunca le hables a un alcohólico desde una cumbre moral o espiritual; sencillamente muéstrale el juego de herramientas espirituales para que él las inspeccione. Demuéstrale cómo funcionaron para ti.,
2025-12-15,english,DOING ANYTHING TO HELP,Offer him [the alcoholic] friendship and fellowship. Tell him that if he wants to get well you will do anything to help.,"I remember how attracted I was to the two men from A.A. who Twelfth-Stepped me. They said I could have what they had, with no conditions attached, that all I had to do was make my own decision to join them on the pathway to recovery. When I start convincing a newcomer to do things my way, I forget how helpful those two men were to me in their open-minded generosity.","ALCOHOLICS ANONYMOUS, p. 95"
